dteday,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3/17/2011,spring,18,0,Thursday,1,Slightly cloudy,0.46,0.4545,0.59,0.1642,310
3/17/2011,spring,19,0,Thursday,1,Clear,0.44,0.4394,0.58,0.194,207
3/17/2011,spring,20,0,Thursday,1,Clear,0.42,0.4242,0.67,0.2239,137
3/17/2011,spring,21,0,Thursday,1,Clear,0.42,0.4242,0.62,0.2239,138
3/17/2011,spring,22,0,Thursday,1,Clear,0.4,0.4091,0.66,0.2239,87
3/17/2011,spring,23,0,Thursday,1,Clear,0.42,0.4242,0.62,0.2836,50
3/18/2011,spring,0,0,Friday,1,Clear,0.42,0.4242,0.58,0.2836,29
3/18/2011,spring,1,0,Friday,1,Clear,0.4,0.4091,0.62,0.2537,16
3/18/2011,spring,2,0,Friday,1,Clear,0.4,0.4091,0.62,0.194,14
3/18/2011,spring,3,0,Friday,1,Clear,0.36,0.3485,0.71,0.194,5
3/18/2011,spring,5,0,Friday,1,Clear,0.38,0.3939,0.66,0.1642,10
3/18/2011,spring,6,0,Friday,1,Clear,0.4,0.4091,0.66,0.194,36
3/18/2011,spring,7,0,Friday,1,Clear,0.4,0.4091,0.66,0.194,123
3/18/2011,spring,8,0,Friday,1,Clear,0.42,0.4242,0.67,0.2537,280
3/18/2011,spring,9,0,Friday,1,Clear,0.46,0.4545,0.63,0.2239,210
3/18/2011,spring,10,0,Friday,1,Clear,0.52,0.5,0.53,0.2836,117
3/18/2011,spring,11,0,Friday,1,Clear,0.54,0.5152,0.52,0.2836,159
3/18/2011,spring,12,0,Friday,1,Slightly cloudy,0.56,0.5303,0.49,0.3582,195
3/18/2011,spring,13,0,Friday,1,Clear,0.64,0.6212,0.41,0.2836,175
3/18/2011,spring,14,0,Friday,1,Clear,0.66,0.6212,0.39,0.2537,174
3/18/2011,spring,15,0,Friday,1,Slightly cloudy,0.68,0.6364,0.39,0.3582,173
3/18/2011,spring,16,0,Friday,1,Clear,0.68,0.6364,0.39,0.2836,204
3/18/2011,spring,17,0,Friday,1,Clear,0.7,0.6364,0.37,0.3284,332
3/18/2011,spring,18,0,Friday,1,Clear,0.68,0.6364,0.39,0.1642,331
3/18/2011,spring,19,0,Friday,1,Clear,0.66,0.6212,0.44,0.1343,190
3/18/2011,spring,20,0,Friday,1,Clear,0.62,0.6212,0.46,0.1343,149
3/18/2011,spring,21,0,Friday,1,Clear,0.62,0.6212,0.46,0.1045,113
3/18/2011,spring,22,0,Friday,1,Clear,0.62,0.6212,0.5,0.1642,118
3/18/2011,spring,23,0,Friday,1,Slightly cloudy,0.6,0.6212,0.53,0.2239,86
3/19/2011,spring,0,0,Saturday,0,Slightly cloudy,0.6,0.6212,0.53,0.2537,76
3/19/2011,spring,1,0,Saturday,0,Slightly cloudy,0.58,0.5455,0.46,0.3582,51
3/19/2011,spring,2,0,Saturday,0,Slightly cloudy,0.56,0.5303,0.43,0.2239,25
3/19/2011,spring,3,0,Saturday,0,Slightly cloudy,0.54,0.5152,0.39,0.3284,8
3/19/2011,spring,4,0,Saturday,0,Clear,0.52,0.5,0.34,0.4179,3
3/19/2011,spring,5,0,Saturday,0,Clear,0.52,0.5,0.34,0.4179,2
3/19/2011,spring,6,0,Saturday,0,Clear,0.44,0.4394,0.44,0.4179,10
3/19/2011,spring,7,0,Saturday,0,Clear,0.4,0.4091,0.5,0.3284,13
3/19/2011,spring,8,0,Saturday,0,Clear,0.42,0.4242,0.47,0.4925,48
3/19/2011,spring,9,0,Saturday,0,Clear,0.42,0.4242,0.44,0.4627,76
3/19/2011,spring,10,0,Saturday,0,Clear,0.44,0.4394,0.38,0.4179,140
3/19/2011,spring,11,0,Saturday,0,Clear,0.46,0.4545,0.36,0.4478,196
3/19/2011,spring,12,0,Saturday,0,Clear,0.46,0.4545,0.33,0.4179,267
3/19/2011,spring,13,0,Saturday,0,Clear,0.5,0.4848,0.34,0.4627,301
3/19/2011,spring,14,0,Saturday,0,Clear,0.5,0.4848,0.31,0.4925,312
3/19/2011,spring,15,0,Saturday,0,Clear,0.5,0.4848,0.29,0.4179,313
3/19/2011,spring,16,0,Saturday,0,Clear,0.5,0.4848,0.31,0.3881,304
3/19/2011,spring,17,0,Saturday,0,Clear,0.48,0.4697,0.31,0.3284,278
3/19/2011,spring,18,0,Saturday,0,Clear,0.46,0.4545,0.31,0.3284,217
3/19/2011,spring,19,0,Saturday,0,Clear,0.44,0.4394,0.33,0.2836,154
3/19/2011,spring,20,0,Saturday,0,Clear,0.42,0.4242,0.35,0.2239,108
3/19/2011,spring,21,0,Saturday,0,Clear,0.4,0.4091,0.37,0.2985,93
3/19/2011,spring,22,0,Saturday,0,Clear,0.4,0.4091,0.37,0.3284,72
3/19/2011,spring,23,0,Saturday,0,Clear,0.38,0.3939,0.4,0.2985,50
3/20/2011,spring,0,0,Sunday,0,Clear,0.34,0.303,0.49,0.4179,40
3/20/2011,spring,1,0,Sunday,0,Clear,0.32,0.2879,0.53,0.3582,24
3/20/2011,spring,2,0,Sunday,0,Clear,0.3,0.2879,0.52,0.2836,30
3/20/2011,spring,3,0,Sunday,0,Clear,0.28,0.2727,0.56,0.2537,12
3/20/2011,spring,4,0,Sunday,0,Clear,0.26,0.2576,0.56,0.2239,3
3/20/2011,spring,5,0,Sunday,0,Clear,0.26,0.2576,0.6,0.194,9
3/20/2011,spring,6,0,Sunday,0,Clear,0.26,0.2576,0.6,0.2239,4
3/20/2011,spring,7,0,Sunday,0,Clear,0.24,0.2273,0.6,0.2239,14
3/20/2011,spring,8,0,Sunday,0,Clear,0.28,0.2727,0.56,0.1642,37
3/20/2011,spring,9,0,Sunday,0,Clear,0.3,0.303,0.52,0.1343,78
3/20/2011,spring,10,0,Sunday,0,Slightly cloudy,0.32,0.3485,0.45,0,136
3/20/2011,spring,11,0,Sunday,0,Clear,0.34,0.3485,0.39,0.1045,203
3/20/2011,spring,12,0,Sunday,0,Clear,0.36,0.3636,0.4,0.1045,228
3/20/2011,spring,13,0,Sunday,0,Clear,0.38,0.3939,0.34,0,203
3/20/2011,spring,14,0,Sunday,0,Clear,0.4,0.4091,0.3,0,279
3/20/2011,spring,15,0,Sunday,0,Clear,0.4,0.4091,0.32,0.0896,308
3/20/2011,spring,16,0,Sunday,0,Clear,0.42,0.4242,0.32,0,224
3/20/2011,spring,17,0,Sunday,0,Clear,0.4,0.4091,0.35,0.2836,226
3/20/2011,spring,18,0,Sunday,0,Clear,0.38,0.3939,0.4,0.3582,156
3/20/2011,spring,19,0,Sunday,0,Clear,0.36,0.3333,0.43,0.2836,79
3/20/2011,spring,20,0,Sunday,0,Clear,0.36,0.3333,0.46,0.2836,67
3/20/2011,spring,21,0,Sunday,0,Slightly cloudy,0.34,0.3182,0.53,0.2836,49
3/20/2011,spring,22,0,Sunday,0,Slightly cloudy,0.34,0.303,0.53,0.3284,38
3/20/2011,spring,23,0,Sunday,0,Light Snow,0.34,0.303,0.61,0.3881,24
3/21/2011,summer,0,0,Monday,1,Light Snow,0.34,0.303,0.66,0.3881,13
3/21/2011,summer,1,0,Monday,1,Slightly cloudy,0.34,0.303,0.71,0.3881,7
3/21/2011,summer,2,0,Monday,1,Slightly cloudy,0.34,0.303,0.71,0.3284,6
3/21/2011,summer,3,0,Monday,1,Slightly cloudy,0.34,0.303,0.71,0.3284,1
3/21/2011,summer,5,0,Monday,1,Clear,0.32,0.303,0.81,0.2985,2
3/21/2011,summer,6,0,Monday,1,Light Snow,0.32,0.303,0.76,0.2537,32
3/21/2011,summer,7,0,Monday,1,Light Snow,0.3,0.2727,0.87,0.4179,18
3/21/2011,summer,8,0,Monday,1,Slightly cloudy,0.3,0.2727,0.87,0.4179,98
3/21/2011,summer,9,0,Monday,1,Slightly cloudy,0.34,0.303,0.81,0.3284,127
3/21/2011,summer,10,0,Monday,1,Slightly cloudy,0.38,0.3939,0.76,0.3881,62
3/21/2011,summer,11,0,Monday,1,Slightly cloudy,0.42,0.4242,0.71,0.2985,79
3/21/2011,summer,12,0,Monday,1,Slightly cloudy,0.44,0.4394,0.77,0.2537,81
3/21/2011,summer,13,0,Monday,1,Slightly cloudy,0.5,0.4848,0.63,0.2239,112
3/21/2011,summer,14,0,Monday,1,Slightly cloudy,0.54,0.5152,0.64,0.2239,101
3/21/2011,summer,15,0,Monday,1,Slightly cloudy,0.56,0.5303,0.6,0.2239,107
3/21/2011,summer,16,0,Monday,1,Slightly cloudy,0.54,0.5152,0.64,0.2836,141
3/21/2011,summer,17,0,Monday,1,Slightly cloudy,0.54,0.5152,0.64,0.2537,272
3/21/2011,summer,18,0,Monday,1,Slightly cloudy,0.52,0.5,0.72,0.2239,276
3/21/2011,summer,19,0,Monday,1,Clear,0.58,0.5455,0.6,0.4179,221
3/21/2011,summer,20,0,Monday,1,Clear,0.56,0.5303,0.64,0.194,122
3/21/2011,summer,21,0,Monday,1,Clear,0.46,0.4545,0.94,0.194,91
3/21/2011,summer,22,0,Monday,1,Clear,0.46,0.4545,0.88,0.2239,78
3/21/2011,summer,23,0,Monday,1,Clear,0.46,0.4545,0.88,0.0896,30
3/22/2011,summer,0,0,Tuesday,1,Clear,0.46,0.4545,0.88,0.194,11
3/22/2011,summer,1,0,Tuesday,1,Clear,0.42,0.4242,1,0.1343,19
3/22/2011,summer,2,0,Tuesday,1,Clear,0.44,0.4394,0.94,0.0896,1
3/22/2011,summer,3,0,Tuesday,1,Clear,0.44,0.4394,0.82,0.2239,5
3/22/2011,summer,4,0,Tuesday,1,Slightly cloudy,0.42,0.4242,0.82,0.1642,1
3/22/2011,summer,5,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.87,0.1343,12
3/22/2011,summer,6,0,Tuesday,1,Clear,0.4,0.4091,0.87,0.2537,60
3/22/2011,summer,7,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.76,0.1045,136
3/22/2011,summer,8,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.58,0.2985,336
3/22/2011,summer,9,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.58,0.4627,178
3/22/2011,summer,10,0,Tuesday,1,Slightly cloudy,0.44,0.4394,0.54,0.2985,124
3/22/2011,summer,11,0,Tuesday,1,Clear,0.44,0.4394,0.51,0.3284,86
3/22/2011,summer,12,0,Tuesday,1,Clear,0.46,0.4545,0.47,0.2537,121
3/22/2011,summer,13,0,Tuesday,1,Clear,0.5,0.4848,0.45,0.2239,106
3/22/2011,summer,14,0,Tuesday,1,Clear,0.5,0.4848,0.42,0.3284,101
3/22/2011,summer,15,0,Tuesday,1,Clear,0.5,0.4848,0.42,0.2239,134
3/22/2011,summer,16,0,Tuesday,1,Clear,0.5,0.4848,0.42,0.1045,165
3/22/2011,summer,17,0,Tuesday,1,Clear,0.5,0.4848,0.42,0.1045,307
3/22/2011,summer,18,0,Tuesday,1,Clear,0.48,0.4697,0.44,0.0896,312
3/22/2011,summer,19,0,Tuesday,1,Slightly cloudy,0.44,0.4394,0.54,0.2537,164
3/22/2011,summer,20,0,Tuesday,1,Slightly cloudy,0.44,0.4394,0.54,0.3582,135
3/22/2011,summer,21,0,Tuesday,1,Slightly cloudy,0.42,0.4242,0.54,0.2836,87
3/22/2011,summer,22,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.58,0.2537,70
3/22/2011,summer,23,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.58,0.2537,32
3/23/2011,summer,0,0,Wednesday,1,Light Snow,0.36,0.3485,0.71,0.2239,11
3/23/2011,summer,1,0,Wednesday,1,Light Snow,0.34,0.3182,0.76,0.2239,7
3/23/2011,summer,2,0,Wednesday,1,Light Snow,0.34,0.3182,0.76,0.2239,2
3/23/2011,summer,3,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.76,0.2537,3
3/23/2011,summer,5,0,Wednesday,1,Light Snow,0.32,0.3182,0.87,0.194,10
3/23/2011,summer,6,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.87,0.2537,44
3/23/2011,summer,7,0,Wednesday,1,Slightly cloudy,0.32,0.303,0.93,0.2239,118
3/23/2011,summer,8,0,Wednesday,1,Slightly cloudy,0.32,0.3182,0.87,0.194,261
3/23/2011,summer,9,0,Wednesday,1,Slightly cloudy,0.32,0.303,0.81,0.2537,182
3/23/2011,summer,10,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.81,0.2836,75
3/23/2011,summer,11,0,Wednesday,1,Slightly cloudy,0.34,0.3333,0.87,0.194,71
3/23/2011,summer,12,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.87,0.2239,87
3/23/2011,summer,13,0,Wednesday,1,Light Snow,0.34,0.3333,0.87,0.1343,108
3/23/2011,summer,14,0,Wednesday,1,Slightly cloudy,0.36,0.3636,0.87,0.1045,84
3/23/2011,summer,15,0,Wednesday,1,Slightly cloudy,0.38,0.3939,0.82,0.2239,85
3/23/2011,summer,16,0,Wednesday,1,Slightly cloudy,0.4,0.4091,0.76,0.2239,136
3/23/2011,summer,17,0,Wednesday,1,Slightly cloudy,0.4,0.4091,0.76,0.2239,273
3/23/2011,summer,18,0,Wednesday,1,Light Snow,0.38,0.3939,0.82,0.2537,238
3/23/2011,summer,19,0,Wednesday,1,Light Snow,0.38,0.3939,0.82,0.2537,159
3/23/2011,summer,20,0,Wednesday,1,Light Snow,0.36,0.303,0.87,0.6418,75
3/23/2011,summer,21,0,Wednesday,1,Light Snow,0.32,0.2879,1,0.4179,22
3/23/2011,summer,22,0,Wednesday,1,Slightly cloudy,0.32,0.3182,0.93,0.1642,44
3/23/2011,summer,23,0,Wednesday,1,Light Snow,0.32,0.3333,0.9,0,26
3/24/2011,summer,0,0,Thursday,1,Slightly cloudy,0.32,0.303,0.93,0.2239,11
3/24/2011,summer,1,0,Thursday,1,Slightly cloudy,0.3,0.2879,1,0.2239,3
3/24/2011,summer,2,0,Thursday,1,Slightly cloudy,0.3,0.2879,1,0.2537,6
3/24/2011,summer,3,0,Thursday,1,Slightly cloudy,0.28,0.2727,1,0.194,1
3/24/2011,summer,4,0,Thursday,1,Slightly cloudy,0.28,0.2727,1,0.194,1
3/24/2011,summer,5,0,Thursday,1,Slightly cloudy,0.28,0.2727,0.93,0.2239,9
3/24/2011,summer,6,0,Thursday,1,Slightly cloudy,0.28,0.2727,0.93,0.2239,41
3/24/2011,summer,7,0,Thursday,1,Light Snow,0.26,0.2576,1,0.2239,108
3/24/2011,summer,8,0,Thursday,1,Light Snow,0.26,0.2273,1,0.2985,124
3/24/2011,summer,9,0,Thursday,1,Slightly cloudy,0.26,0.2576,0.93,0.2239,97
3/24/2011,summer,10,0,Thursday,1,Slightly cloudy,0.26,0.2273,0.93,0.3284,65
3/24/2011,summer,11,0,Thursday,1,Slightly cloudy,0.3,0.2727,0.81,0.2985,71
3/24/2011,summer,12,0,Thursday,1,Slightly cloudy,0.3,0.2727,0.7,0.3284,94
3/24/2011,summer,13,0,Thursday,1,Slightly cloudy,0.32,0.303,0.7,0.2239,101
3/24/2011,summer,14,0,Thursday,1,Slightly cloudy,0.3,0.303,0.7,0.1343,83
3/24/2011,summer,15,0,Thursday,1,Slightly cloudy,0.3,0.2879,0.7,0.2537,90
3/24/2011,summer,16,0,Thursday,1,Slightly cloudy,0.3,0.2879,0.65,0.2239,84
3/24/2011,summer,17,0,Thursday,1,Slightly cloudy,0.3,0.2879,0.7,0.2239,233
3/24/2011,summer,18,0,Thursday,1,Slightly cloudy,0.3,0.2727,0.61,0.2985,214
3/24/2011,summer,19,0,Thursday,1,Clear,0.3,0.2727,0.56,0.3881,138
3/24/2011,summer,20,0,Thursday,1,Clear,0.28,0.2576,0.61,0.2836,118
3/24/2011,summer,21,0,Thursday,1,Clear,0.26,0.2576,0.65,0.2239,78
3/24/2011,summer,22,0,Thursday,1,Clear,0.26,0.2576,0.65,0.1642,62
3/24/2011,summer,23,0,Thursday,1,Clear,0.24,0.2273,0.65,0.194,33
3/25/2011,summer,0,0,Friday,1,Clear,0.24,0.2273,0.6,0.194,18
3/25/2011,summer,1,0,Friday,1,Clear,0.2,0.2121,0.69,0.1642,5
3/25/2011,summer,2,0,Friday,1,Clear,0.2,0.197,0.69,0.2239,5
3/25/2011,summer,3,0,Friday,1,Clear,0.2,0.2273,0.69,0.1045,2
3/25/2011,summer,4,0,Friday,1,Clear,0.18,0.2121,0.74,0.1045,5
3/25/2011,summer,5,0,Friday,1,Clear,0.18,0.197,0.74,0.1642,9
3/25/2011,summer,6,0,Friday,1,Clear,0.18,0.1818,0.74,0.2239,32
3/25/2011,summer,7,0,Friday,1,Clear,0.2,0.1818,0.59,0.3582,104
3/25/2011,summer,8,0,Friday,1,Clear,0.22,0.2121,0.51,0.2836,237
3/25/2011,summer,9,0,Friday,1,Clear,0.24,0.2121,0.48,0.2985,166
3/25/2011,summer,10,0,Friday,1,Clear,0.26,0.2576,0.48,0,68
3/25/2011,summer,11,0,Friday,1,Clear,0.3,0.2879,0.45,0.2836,75
3/25/2011,summer,12,0,Friday,1,Clear,0.32,0.303,0.42,0.2537,145
3/25/2011,summer,13,0,Friday,1,Clear,0.32,0.3182,0.39,0.194,138
3/25/2011,summer,14,0,Friday,1,Clear,0.36,0.3333,0.32,0.3284,133
3/25/2011,summer,15,0,Friday,1,Slightly cloudy,0.34,0.3182,0.36,0.2537,122
3/25/2011,summer,16,0,Friday,1,Slightly cloudy,0.34,0.303,0.34,0.2985,150
3/25/2011,summer,17,0,Friday,1,Slightly cloudy,0.32,0.2879,0.36,0.3582,225
3/25/2011,summer,18,0,Friday,1,Clear,0.3,0.2879,0.39,0.2537,198
3/25/2011,summer,19,0,Friday,1,Slightly cloudy,0.3,0.2879,0.36,0.2836,135
3/25/2011,summer,20,0,Friday,1,Slightly cloudy,0.3,0.303,0.39,0.1343,81
3/25/2011,summer,21,0,Friday,1,Slightly cloudy,0.3,0.303,0.39,0.1642,75
3/25/2011,summer,22,0,Friday,1,Slightly cloudy,0.28,0.2576,0.38,0.3284,43
3/25/2011,summer,23,0,Friday,1,Slightly cloudy,0.26,0.2424,0.38,0.2836,39
3/26/2011,summer,0,0,Saturday,0,Slightly cloudy,0.26,0.2424,0.38,0.2836,28
3/26/2011,summer,1,0,Saturday,0,Clear,0.26,0.2273,0.38,0.2985,27
3/26/2011,summer,2,0,Saturday,0,Clear,0.22,0.2121,0.44,0.2239,25
3/26/2011,summer,3,0,Saturday,0,Clear,0.2,0.197,0.47,0.194,9
3/26/2011,summer,4,0,Saturday,0,Clear,0.22,0.2121,0.44,0.2239,6
3/26/2011,summer,5,0,Saturday,0,Clear,0.2,0.197,0.51,0.194,8
3/26/2011,summer,6,0,Saturday,0,Clear,0.18,0.1818,0.55,0.194,10
3/26/2011,summer,7,0,Saturday,0,Clear,0.2,0.197,0.51,0.194,41
3/26/2011,summer,8,0,Saturday,0,Clear,0.22,0.2273,0.44,0.1343,66
3/26/2011,summer,9,0,Saturday,0,Clear,0.24,0.2424,0.41,0.1343,100
3/26/2011,summer,10,0,Saturday,0,Clear,0.26,0.2576,0.41,0.1642,125
3/26/2011,summer,11,0,Saturday,0,Clear,0.28,0.2727,0.38,0.1642,168
3/26/2011,summer,12,0,Saturday,0,Clear,0.3,0.2879,0.36,0.194,227
3/26/2011,summer,13,0,Saturday,0,Clear,0.32,0.303,0.33,0.2239,239
3/26/2011,summer,14,0,Saturday,0,Clear,0.34,0.3182,0.29,0.2239,216
3/26/2011,summer,15,0,Saturday,0,Clear,0.34,0.3333,0.29,0.194,219
3/26/2011,summer,16,0,Saturday,0,Clear,0.34,0.3333,0.23,0.194,248
3/26/2011,summer,17,0,Saturday,0,Clear,0.32,0.303,0.24,0.2239,203
3/26/2011,summer,18,0,Saturday,0,Slightly cloudy,0.32,0.3182,0.21,0.1642,153
3/26/2011,summer,19,0,Saturday,0,Slightly cloudy,0.28,0.2727,0.45,0.2537,138
3/26/2011,summer,20,0,Saturday,0,Slightly cloudy,0.28,0.2727,0.45,0.2537,85
3/26/2011,summer,21,0,Saturday,0,Slightly cloudy,0.26,0.2576,0.44,0.194,51
3/26/2011,summer,22,0,Saturday,0,Slightly cloudy,0.28,0.2727,0.41,0.2239,63
3/26/2011,summer,23,0,Saturday,0,Slightly cloudy,0.26,0.2424,0.44,0.2836,41
3/27/2011,summer,0,0,Sunday,0,Slightly cloudy,0.26,0.2576,0.41,0.1642,31
3/27/2011,summer,1,0,Sunday,0,Slightly cloudy,0.24,0.2273,0.52,0.194,20
3/27/2011,summer,2,0,Sunday,0,Light Snow,0.22,0.2273,0.55,0.194,21
3/27/2011,summer,3,0,Sunday,0,Light Snow,0.2,0.197,0.69,0.2239,14
3/27/2011,summer,4,0,Sunday,0,Light Snow,0.18,0.197,0.74,0.1642,6
3/27/2011,summer,6,0,Sunday,0,Light Snow,0.16,0.1818,0.86,0.1343,2
3/27/2011,summer,7,0,Sunday,0,Light Snow,0.16,0.1667,0.86,0.1642,7
3/27/2011,summer,8,0,Sunday,0,Clear,0.2,0.197,0.69,0.2239,14
3/27/2011,summer,9,0,Sunday,0,Clear,0.22,0.2273,0.55,0.1343,54
3/27/2011,summer,10,0,Sunday,0,Slightly cloudy,0.22,0.2121,0.55,0.2239,86
3/27/2011,summer,11,0,Sunday,0,Slightly cloudy,0.24,0.2424,0.48,0.1642,108
3/27/2011,summer,12,0,Sunday,0,Slightly cloudy,0.26,0.2576,0.44,0.2239,163
3/27/2011,summer,13,0,Sunday,0,Clear,0.3,0.2879,0.39,0.2239,147
3/27/2011,summer,14,0,Sunday,0,Clear,0.32,0.3182,0.36,0.1642,164
3/27/2011,summer,15,0,Sunday,0,Clear,0.32,0.303,0.36,0.2836,172
3/27/2011,summer,16,0,Sunday,0,Clear,0.34,0.3333,0.34,0,143
3/27/2011,summer,17,0,Sunday,0,Clear,0.32,0.303,0.31,0.2537,159
3/27/2011,summer,18,0,Sunday,0,Clear,0.3,0.2879,0.33,0.194,137
3/27/2011,summer,19,0,Sunday,0,Clear,0.3,0.2879,0.31,0.2239,103
3/27/2011,summer,20,0,Sunday,0,Clear,0.28,0.2727,0.36,0.1642,57
3/27/2011,summer,21,0,Sunday,0,Clear,0.26,0.2576,0.41,0.1642,36
3/27/2011,summer,22,0,Sunday,0,Clear,0.26,0.2576,0.41,0.1642,30
3/27/2011,summer,23,0,Sunday,0,Clear,0.26,0.2576,0.44,0.194,19
3/28/2011,summer,0,0,Monday,1,Clear,0.22,0.2273,0.55,0.194,12
3/28/2011,summer,1,0,Monday,1,Clear,0.22,0.2273,0.44,0.194,6
3/28/2011,summer,2,0,Monday,1,Clear,0.22,0.2273,0.44,0.1642,5
3/28/2011,summer,3,0,Monday,1,Clear,0.22,0.2273,0.44,0.1642,2
3/28/2011,summer,5,0,Monday,1,Clear,0.18,0.1818,0.43,0.194,8
3/28/2011,summer,6,0,Monday,1,Clear,0.18,0.1667,0.34,0.2836,40
3/28/2011,summer,7,0,Monday,1,Clear,0.2,0.1818,0.32,0.3284,110
3/28/2011,summer,8,0,Monday,1,Clear,0.2,0.197,0.34,0.2239,254
3/28/2011,summer,9,0,Monday,1,Slightly cloudy,0.22,0.2121,0.32,0.2239,121
3/28/2011,summer,10,0,Monday,1,Clear,0.24,0.2273,0.3,0.194,69
3/28/2011,summer,11,0,Monday,1,Slightly cloudy,0.26,0.2424,0.3,0.2836,57
3/28/2011,summer,12,0,Monday,1,Slightly cloudy,0.26,0.2727,0.25,0,79
3/28/2011,summer,13,0,Monday,1,Slightly cloudy,0.3,0.2879,0.24,0.2239,83
3/28/2011,summer,14,0,Monday,1,Clear,0.32,0.303,0.22,0.2239,80
3/28/2011,summer,15,0,Monday,1,Clear,0.32,0.303,0.24,0.2836,72
3/28/2011,summer,16,0,Monday,1,Clear,0.34,0.3182,0.23,0.2239,132
3/28/2011,summer,17,0,Monday,1,Clear,0.34,0.303,0.23,0.2985,252
3/28/2011,summer,18,0,Monday,1,Clear,0.32,0.303,0.21,0.2836,241
3/28/2011,summer,19,0,Monday,1,Clear,0.3,0.303,0.22,0.1343,173
3/28/2011,summer,20,0,Monday,1,Clear,0.32,0.3333,0.22,0.1045,112
3/28/2011,summer,21,0,Monday,1,Clear,0.32,0.3333,0.21,0.1343,61
3/28/2011,summer,22,0,Monday,1,Clear,0.3,0.2879,0.22,0.2239,40
3/28/2011,summer,23,0,Monday,1,Clear,0.28,0.2576,0.24,0.2985,19
3/29/2011,summer,0,0,Tuesday,1,Clear,0.26,0.2273,0.28,0.3284,16
3/29/2011,summer,1,0,Tuesday,1,Clear,0.24,0.2121,0.32,0.2985,4
3/29/2011,summer,2,0,Tuesday,1,Clear,0.24,0.2121,0.32,0.2985,3
3/29/2011,summer,3,0,Tuesday,1,Clear,0.24,0.2121,0.32,0.2985,3
3/29/2011,summer,4,0,Tuesday,1,Clear,0.2,0.2121,0.44,0.1642,2
3/29/2011,summer,5,0,Tuesday,1,Clear,0.22,0.2121,0.37,0.2537,8
3/29/2011,summer,6,0,Tuesday,1,Clear,0.22,0.2121,0.41,0.2985,50
3/29/2011,summer,7,0,Tuesday,1,Clear,0.22,0.197,0.41,0.3582,133
3/29/2011,summer,8,0,Tuesday,1,Clear,0.24,0.2121,0.35,0.3582,287
3/29/2011,summer,9,0,Tuesday,1,Clear,0.28,0.2576,0.28,0.3881,172
3/29/2011,summer,10,0,Tuesday,1,Clear,0.3,0.2727,0.24,0.2985,59
3/29/2011,summer,11,0,Tuesday,1,Slightly cloudy,0.34,0.303,0.25,0.3881,81
3/29/2011,summer,12,0,Tuesday,1,Clear,0.34,0.3333,0.25,0.1642,106
3/29/2011,summer,13,0,Tuesday,1,Clear,0.34,0.303,0.25,0.2985,104
3/29/2011,summer,14,0,Tuesday,1,Clear,0.36,0.3333,0.25,0.2537,86
3/29/2011,summer,15,0,Tuesday,1,Clear,0.38,0.3939,0.25,0.2239,87
3/29/2011,summer,16,0,Tuesday,1,Clear,0.38,0.3939,0.22,0.1642,136
3/29/2011,summer,17,0,Tuesday,1,Clear,0.4,0.4091,0.2,0.1343,299
3/29/2011,summer,18,0,Tuesday,1,Clear,0.36,0.3636,0.21,0.0896,294
3/29/2011,summer,19,0,Tuesday,1,Clear,0.34,0.3333,0.23,0.194,190
3/29/2011,summer,20,0,Tuesday,1,Clear,0.36,0.3636,0.21,0.0896,132
3/29/2011,summer,21,0,Tuesday,1,Clear,0.34,0.3636,0.42,0,83
3/29/2011,summer,22,0,Tuesday,1,Clear,0.34,0.3636,0.49,0,55
3/29/2011,summer,23,0,Tuesday,1,Slightly cloudy,0.32,0.3333,0.57,0.1045,35
3/30/2011,summer,0,0,Wednesday,1,Slightly cloudy,0.32,0.3485,0.57,0,11
3/30/2011,summer,1,0,Wednesday,1,Clear,0.32,0.3485,0.39,0,10
3/30/2011,summer,2,0,Wednesday,1,Slightly cloudy,0.32,0.3485,0.57,0,4
3/30/2011,summer,3,0,Wednesday,1,Slightly cloudy,0.32,0.3485,0.49,0,4
3/30/2011,summer,4,0,Wednesday,1,Slightly cloudy,0.32,0.3485,0.57,0,1
3/30/2011,summer,5,0,Wednesday,1,Slightly cloudy,0.3,0.2879,0.56,0.194,7
3/30/2011,summer,6,0,Wednesday,1,Slightly cloudy,0.3,0.303,0.49,0.1343,48
3/30/2011,summer,7,0,Wednesday,1,Slightly cloudy,0.32,0.3333,0.45,0.1045,136
3/30/2011,summer,8,0,Wednesday,1,Slightly cloudy,0.32,0.3182,0.49,0.1642,263
3/30/2011,summer,9,0,Wednesday,1,Slightly cloudy,0.32,0.303,0.45,0.2239,154
3/30/2011,summer,10,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.46,0.2239,64
3/30/2011,summer,11,0,Wednesday,1,Slightly cloudy,0.34,0.3182,0.46,0.2537,90
